Survey_strategy Optic Science_case M1_%pix M1_%priority
Option_8b F158 Carey1 91.97952218430035 92.46794871794873
Option_1a F184 Carey1 0.0 0.0
Option_1b F184 Carey1 0.0 0.0
Option_2a F184 Carey1 0.0 0.0
Option_2b F184 Carey1 0.0 0.0
Option_3a F184 Carey1 39.59044368600683 43.269230769230774
Option_3b F184 Carey1 50.170648464163826 53.205128205128204
Option_4a F184 Carey1 39.59044368600683 43.269230769230774
Option_4b F184 Carey1 50.170648464163826 53.205128205128204
Option_5a F184 Carey1 0.0 0.0
Option_5b F184 Carey1 0.0 0.0
Option_6a F184 Carey1 0.0 0.0
Option_6b F184 Carey1 0.0 0.0
Option_7a F184 Carey1 0.0 0.0
Option_7b F184 Carey1 0.0 0.0
Option_8a F184 Carey1 0.0 0.0
Option_8b F184 Carey1 0.0 0.0
Option_1a F213 Carey1 68.08873720136519 70.03205128205127
Option_1b F213 Carey1 100.0 100.0
Option_2a F213 Carey1 79.69283276450511 80.92948717948718
Option_2b F213 Carey1 100.0 100.0
Option_3a F213 Carey1 59.38566552901023 61.858974358974365
Option_3b F213 Carey1 90.61433447098976 91.18589743589743
Option_4a F213 Carey1 83.10580204778158 84.13461538461539
Option_4b F213 Carey1 100.0 100.0
Option_5a F213 Carey1 70.64846416382252 72.43589743589743
Option_5b F213 Carey1 100.0 100.0
Option_6a F213 Carey1 94.19795221843003 94.55128205128204
Option_6b F213 Carey1 100.0 100.0
Option_7a F213 Carey1 43.003412969283275 46.47435897435898
Option_7b F213 Carey1 68.25938566552901 70.1923076923077
Option_8a F213 Carey1 66.72354948805462 68.75
Option_8b F213 Carey1 91.97952218430035 92.46794871794873
Option_1a F087 Carey2 0.0 0.0
Option_1b F087 Carey2 0.0 0.0
Option_2a F087 Carey2 0.0 0.0
Option_2b F087 Carey2 0.0 0.0
Option_3a F087 Carey2 100.0 100.0
Option_3b F087 Carey2 100.0 100.0
Option_4a F087 Carey2 100.0 100.0
Option_4b F087 Carey2 100.0 100.0
Option_5a F087 Carey2 0.0 0.0
Option_5b F087 Carey2 0.0 0.0
Option_6a F087 Carey2 0.0 0.0
Option_6b F087 Carey2 0.0 0.0
Option_7a F087 Carey2 0.0 0.0
Option_7b F087 Carey2 0.0 0.0
Option_8a F087 Carey2 0.0 0.0
Option_8b F087 Carey2 0.0 0.0
Option_1a F106 Carey2 100.0 100.0
Option_1b F106 Carey2 100.0 100.0
Option_2a F106 Carey2 100.0 100.0
Option_2b F106 Carey2 100.0 100.0
Option_3a F106 Carey2 100.0 100.0
Option_3b F106 Carey2 100.0 100.0
Option_4a F106 Carey2 100.0 100.0
Option_4b F106 Carey2 100.0 100.0
Option_5a F106 Carey2 0.0 0.0
Option_5b F106 Carey2 0.0 0.0
Option_6a F106 Carey2 0.0 0.0
Option_6b F106 Carey2 0.0 0.0
Option_7a F106 Carey2 100.0 100.0
Option_7b F106 Carey2 100.0 100.0
Option_8a F106 Carey2 100.0 100.0
Option_8b F106 Carey2 100.0 100.0
Option_1a F158 Carey2 100.0 100.0
Option_1b F158 Carey2 100.0 100.0
Option_2a F158 Carey2 100.0 100.0
Option_2b F158 Carey2 100.0 100.0
Option_3a F158 Carey2 100.0 100.0
Option_3b F158 Carey2 100.0 100.0
Option_4a F158 Carey2 100.0 100.0
Option_4b F158 Carey2 100.0 100.0
Option_5a F158 Carey2 100.0 100.0
Option_5b F158 Carey2 100.0 100.0
Option_6a F158 Carey2 100.0 100.0
Option_6b F158 Carey2 100.0 100.0
Option_7a F158 Carey2 100.0 100.0
Option_7b F158 Carey2 100.0 100.0
Option_8a F158 Carey2 100.0 100.0
Option_8b F158 Carey2 100.0 100.0
Option_1a F213 Carey2 100.0 100.0
Option_1b F213 Carey2 100.0 100.0
Option_2a F213 Carey2 100.0 100.0
Option_2b F213 Carey2 100.0 100.0
Option_3a F213 Carey2 100.0 100.0
Option_3b F213 Carey2 100.0 100.0
Option_4a F213 Carey2 100.0 100.0
Option_4b F213 Carey2 100.0 100.0
Option_5a F213 Carey2 100.0 100.0
Option_5b F213 Carey2 100.0 100.0
Option_6a F213 Carey2 100.0 100.0
Option_6b F213 Carey2 100.0 100.0
Option_7a F213 Carey2 100.0 100.0
Option_7b F213 Carey2 100.0 100.0
Option_8a F213 Carey2 100.0 100.0
Option_8b F213 Carey2 100.0 100.0
Option_1a F184 Rich 0.0 0.0
Option_1b F184 Rich 0.0 0.0
Option_2a F184 Rich 0.0 0.0
Option_2b F184 Rich 0.0 0.0
Option_3a F184 Rich 33.65019011406844 45.52845528455284
Option_3b F184 Rich 45.43726235741445 59.34959349593496
Option_4a F184 Rich 33.65019011406844 45.52845528455284
Option_4b F184 Rich 45.43726235741445 59.34959349593496
Option_5a F184 Rich 0.0 0.0
Option_5b F184 Rich 0.0 0.0
Option_6a F184 Rich 0.0 0.0
Option_6b F184 Rich 0.0 0.0
Option_7a F184 Rich 0.0 0.0
Option_7b F184 Rich 0.0 0.0
Option_8a F184 Rich 0.0 0.0
Option_8b F184 Rich 0.0 0.0
Option_1a F213 Rich 59.50570342205324 71.13821138211382
Option_1b F213 Rich 84.03041825095056 88.6178861788618
Option_2a F213 Rich 68.06083650190115 77.23577235772358
Option_2b F213 Rich 92.39543726235742 94.579945799458
Option_3a F213 Rich 53.2319391634981 66.66666666666666
Option_3b F213 Rich 76.04562737642586 82.92682926829268
Option_4a F213 Rich 70.34220532319392 78.86178861788618
Option_4b F213 Rich 93.15589353612167 95.1219512195122
Option_5a F213 Rich 61.21673003802282 72.35772357723577
Option_5b F213 Rich 86.88212927756655 90.65040650406505
Option_6a F213 Rich 78.32699619771863 84.5528455284553
Option_6b F213 Rich 100.0 100.0
Option_7a F213 Rich 37.452471482889734 50.135501355013545
Option_7b F213 Rich 59.6958174904943 71.27371273712737
Option_8a F213 Rich 58.55513307984791 70.46070460704607
Option_8b F213 Rich 76.99619771863118 83.60433604336043
Option_1a F184 Rich2 0.0 0.0
Option_1b F184 Rich2 0.0 0.0
Option_2a F184 Rich2 0.0 0.0
Option_2b F184 Rich2 0.0 0.0
Option_3a F184 Rich2 100.0 100.0
Option_3b F184 Rich2 100.0 100.0
Option_4a F184 Rich2 100.0 100.0
Option_4b F184 Rich2 100.0 100.0
Option_5a F184 Rich2 0.0 0.0
Option_5b F184 Rich2 0.0 0.0
Option_6a F184 Rich2 0.0 0.0
Option_6b F184 Rich2 0.0 0.0
Option_7a F184 Rich2 0.0 0.0
Option_7b F184 Rich2 0.0 0.0
Option_8a F184 Rich2 0.0 0.0
Option_8b F184 Rich2 0.0 0.0
Option_1a F213 Rich2 100.0 100.0
Option_1b F213 Rich2 100.0 100.0
Option_2a F213 Rich2 100.0 100.0
Option_2b F213 Rich2 100.0 100.0
Option_3a F213 Rich2 100.0 100.0
Option_3b F213 Rich2 100.0 100.0
Option_4a F213 Rich2 100.0 100.0
Option_4b F213 Rich2 100.0 100.0
Option_5a F213 Rich2 100.0 100.0
Option_5b F213 Rich2 100.0 100.0
Option_6a F213 Rich2 100.0 100.0
Option_6b F213 Rich2 100.0 100.0
Option_7a F213 Rich2 100.0 100.0
Option_7b F213 Rich2 100.0 100.0
Option_8a F213 Rich2 100.0 100.0
Option_8b F213 Rich2 100.0 100.0
Option_1a G150 Rich2 0.0 0.0
Option_1b G150 Rich2 0.0 0.0
Option_2a G150 Rich2 0.0 0.0
Option_2b G150 Rich2 0.0 0.0
Option_3a G150 Rich2 0.0 0.0
Option_3b G150 Rich2 0.0 0.0
Option_4a G150 Rich2 0.0 0.0
Option_4b G150 Rich2 0.0 0.0
Option_5a G150 Rich2 0.0 0.0
Option_5b G150 Rich2 0.0 0.0
Option_6a G150 Rich2 0.0 0.0
Option_6b G150 Rich2 0.0 0.0
Option_7a G150 Rich2 0.0 0.0
Option_7b G150 Rich2 0.0 0.0
Option_8a G150 Rich2 0.0 0.0
Option_8b G150 Rich2 0.0 0.0
Option_1a P127 Rich2 0.0 0.0
Option_1b P127 Rich2 0.0 0.0
Option_2a P127 Rich2 0.0 0.0
Option_2b P127 Rich2 0.0 0.0
Option_3a P127 Rich2 0.0 0.0
Option_3b P127 Rich2 0.0 0.0
Option_4a P127 Rich2 0.0 0.0
Option_4b P127 Rich2 0.0 0.0
Option_5a P127 Rich2 0.0 0.0
Option_5b P127 Rich2 0.0 0.0
Option_6a P127 Rich2 0.0 0.0
Option_6b P127 Rich2 0.0 0.0
Option_7a P127 Rich2 0.0 0.0
Option_7b P127 Rich2 0.0 0.0
Option_8a P127 Rich2 0.0 0.0
Option_8b P127 Rich2 0.0 0.0
Option_1a F158 Ivanov 54.09334353481255 65.33637400228051
Option_1b F158 Ivanov 62.50956388676359 72.06385404789054
Option_2a F158 Ivanov 38.94414690130069 54.0478905359179
Option_2b F158 Ivanov 47.360367253251724 60.77537058152793
Option_3a F158 Ivanov 48.89058913542464 60.034207525655646
Option_3b F158 Ivanov 57.6893649579189 68.47206385404789
Option_4a F158 Ivanov 33.74139250191278 48.745724059293046
Option_4b F158 Ivanov 42.54016832440704 57.183580387685296
Option_5a F158 Ivanov 63.42769701606733 72.74800456100343
Option_5b F158 Ivanov 74.13925019127774 80.72976054732041
Option_6a F158 Ivanov 58.760520275439944 69.27023945267959
Option_6b F158 Ivanov 58.990053557765876 69.4412770809578
Option_7a F158 Ivanov 49.5026778882938 60.60433295324972
Option_7b F158 Ivanov 62.50956388676359 72.06385404789054
Option_8a F158 Ivanov 46.671767406273915 60.262257696693275
Option_8b F158 Ivanov 57.995409334353475 68.70011402508553
Option_1a F213 Ivanov 62.50956388676359 72.06385404789054
Option_1b F213 Ivanov 73.98622800306043 80.61573546180159
Option_2a F213 Ivanov 52.56312165263963 64.65222348916761
Option_2b F213 Ivanov 58.83703136954858 69.327251995439
Option_3a F213 Ivanov 58.607498087222645 69.15621436716077
Option_3b F213 Ivanov 72.53251721499618 79.53249714937286
Option_4a F213 Ivanov 54.09334353481255 65.79247434435575
Option_4b F213 Ivanov 58.990053557765876 69.4412770809578
Option_5a F213 Ivanov 63.42769701606733 72.74800456100343
Option_5b F213 Ivanov 74.13925019127774 80.72976054732041
Option_6a F213 Ivanov 58.760520275439944 69.27023945267959
Option_6b F213 Ivanov 58.990053557765876 69.4412770809578
Option_7a F213 Ivanov 49.5026778882938 60.60433295324972
Option_7b F213 Ivanov 62.50956388676359 72.06385404789054
Option_8a F213 Ivanov 46.671767406273915 60.262257696693275
Option_8b F213 Ivanov 57.995409334353475 68.70011402508553
Option_1a F129 Schlafly 64.82164821648216 64.82164821648216
Option_1b F129 Schlafly 85.36285362853629 85.36285362853629
Option_2a F129 Schlafly 79.33579335793358 79.33579335793358
Option_2b F129 Schlafly 85.36285362853629 85.36285362853629
Option_3a F129 Schlafly 54.61254612546126 54.61254612546126
Option_3b F129 Schlafly 85.36285362853629 85.36285362853629
Option_4a F129 Schlafly 83.27183271832719 83.27183271832719
Option_4b F129 Schlafly 85.36285362853629 85.36285362853629
Option_5a F129 Schlafly 67.65067650676507 67.65067650676507
Option_5b F129 Schlafly 85.36285362853629 85.36285362853629
Option_6a F129 Schlafly 85.48585485854858 85.48585485854858
Option_6b F129 Schlafly 85.36285362853629 85.36285362853629
Option_7a F129 Schlafly 34.44034440344404 34.44034440344404
Option_7b F129 Schlafly 64.94464944649447 64.94464944649447
Option_8a F129 Schlafly 63.09963099630996 63.09963099630996
Option_8b F129 Schlafly 85.36285362853629 85.36285362853629
Option_1a F158 Schlafly 43.419434194341946 43.419434194341946
Option_1b F158 Schlafly 64.82164821648216 64.82164821648216
Option_2a F158 Schlafly 43.419434194341946 43.419434194341946
Option_2b F158 Schlafly 64.82164821648216 64.82164821648216
Option_3a F158 Schlafly 33.210332103321036 33.210332103321036
Option_3b F158 Schlafly 51.90651906519065 51.90651906519065
Option_4a F158 Schlafly 33.210332103321036 33.210332103321036
Option_4b F158 Schlafly 51.90651906519065 51.90651906519065
Option_5a F158 Schlafly 67.65067650676507 67.65067650676507
Option_5b F158 Schlafly 85.36285362853629 85.36285362853629
Option_6a F158 Schlafly 85.48585485854858 85.48585485854858
Option_6b F158 Schlafly 85.36285362853629 85.36285362853629
Option_7a F158 Schlafly 34.44034440344404 34.44034440344404
Option_7b F158 Schlafly 64.94464944649447 64.94464944649447
Option_8a F158 Schlafly 63.09963099630996 63.09963099630996
Option_8b F158 Schlafly 85.36285362853629 85.36285362853629
Option_1a F184 Schlafly 0.0 0.0
Option_1b F184 Schlafly 0.0 0.0
Option_2a F184 Schlafly 0.0 0.0
Option_2b F184 Schlafly 0.0 0.0
Option_3a F184 Schlafly 30.38130381303813 30.38130381303813
Option_3b F184 Schlafly 42.92742927429274 42.92742927429274
Option_4a F184 Schlafly 30.38130381303813 30.38130381303813
Option_4b F184 Schlafly 42.92742927429274 42.92742927429274
Option_5a F184 Schlafly 0.0 0.0
Option_5b F184 Schlafly 0.0 0.0
Option_6a F184 Schlafly 0.0 0.0
Option_6b F184 Schlafly 0.0 0.0
Option_7a F184 Schlafly 0.0 0.0
Option_7b F184 Schlafly 0.0 0.0
Option_8a F184 Schlafly 0.0 0.0
Option_8b F184 Schlafly 0.0 0.0
Option_1a F213 Schlafly 64.82164821648216 64.82164821648216
Option_1b F213 Schlafly 85.36285362853629 85.36285362853629
Option_2a F213 Schlafly 79.33579335793358 79.33579335793358
Option_2b F213 Schlafly 85.36285362853629 85.36285362853629
Option_3a F213 Schlafly 54.61254612546126 54.61254612546126
Option_3b F213 Schlafly 85.36285362853629 85.36285362853629
Option_4a F213 Schlafly 83.27183271832719 83.27183271832719
Option_4b F213 Schlafly 85.36285362853629 85.36285362853629
Option_5a F213 Schlafly 67.65067650676507 67.65067650676507
Option_5b F213 Schlafly 85.36285362853629 85.36285362853629
Option_6a F213 Schlafly 85.48585485854858 85.48585485854858
Option_6b F213 Schlafly 85.36285362853629 85.36285362853629
Option_7a F213 Schlafly 34.44034440344404 34.44034440344404
Option_7b F213 Schlafly 64.94464944649447 64.94464944649447
Option_8a F213 Schlafly 63.09963099630996 63.09963099630996
Option_8b F213 Schlafly 85.36285362853629 85.36285362853629
Option_1a F106 Drew 41.899441340782126 41.712403951701425
Option_1b F106 Drew 56.201117318435756 56.2019758507135
Option_2a F106 Drew 41.899441340782126 41.712403951701425
Option_2b F106 Drew 56.201117318435756 56.2019758507135
Option_3a F106 Drew 32.625698324022345 32.601536772777166
Option_3b F106 Drew 49.608938547486034 49.72557628979144
Option_4a F106 Drew 32.625698324022345 32.601536772777166
Option_4b F106 Drew 49.608938547486034 49.72557628979144
Option_5a F106 Drew 0.0 0.0
Option_5b F106 Drew 0.0 0.0
Option_6a F106 Drew 0.0 0.0
Option_6b F106 Drew 0.0 0.0
Option_7a F106 Drew 33.74301675977654 33.69923161361142
Option_7b F106 Drew 56.31284916201117 56.311745334796925
Option_8a F106 Drew 55.19553072625698 55.214050493962674
Option_8b F106 Drew 69.49720670391062 69.26454445664105
Option_1a F158 Drew 41.899441340782126 41.712403951701425
Option_1b F158 Drew 56.201117318435756 56.2019758507135
Option_2a F158 Drew 41.899441340782126 41.712403951701425
Option_2b F158 Drew 56.201117318435756 56.2019758507135
Option_3a F158 Drew 32.625698324022345 32.601536772777166
Option_3b F158 Drew 49.608938547486034 49.72557628979144
Option_4a F158 Drew 32.625698324022345 32.601536772777166
Option_4b F158 Drew 49.608938547486034 49.72557628979144
Option_5a F158 Drew 57.43016759776536 57.409440175631175
Option_5b F158 Drew 76.08938547486034 76.0702524698134
Option_6a F158 Drew 70.83798882681565 70.58177826564214
Option_6b F158 Drew 79.66480446927375 79.582875960483
Option_7a F158 Drew 33.74301675977654 33.69923161361142
Option_7b F158 Drew 56.31284916201117 56.311745334796925
Option_8a F158 Drew 55.19553072625698 55.214050493962674
Option_8b F158 Drew 69.49720670391062 69.26454445664105
Option_1a F213 Drew 56.201117318435756 56.2019758507135
Option_1b F213 Drew 74.18994413407822 74.20417124039517
Option_2a F213 Drew 62.68156424581005 62.56860592755215
Option_2b F213 Drew 79.66480446927375 79.582875960483
Option_3a F213 Drew 51.50837988826815 51.591657519209654
Option_3b F213 Drew 68.60335195530726 68.38638858397366
Option_4a F213 Drew 64.35754189944134 64.21514818880351
Option_4b F213 Drew 79.88826815642457 79.91218441273325
Option_5a F213 Drew 57.43016759776536 57.409440175631175
Option_5b F213 Drew 76.08938547486034 76.0702524698134
Option_6a F213 Drew 70.83798882681565 70.58177826564214
Option_6b F213 Drew 79.66480446927375 79.582875960483
Option_7a F213 Drew 33.74301675977654 33.69923161361142
Option_7b F213 Drew 56.31284916201117 56.311745334796925
Option_8a F213 Drew 55.19553072625698 55.214050493962674
Option_8b F213 Drew 69.49720670391062 69.26454445664105
Option_1a F106 Zucker 41.23831775700935 41.23831775700935
Option_1b F106 Zucker 61.56542056074766 61.56542056074766
Option_2a F106 Zucker 41.23831775700935 41.23831775700935
Option_2b F106 Zucker 61.56542056074766 61.56542056074766
Option_3a F106 Zucker 31.542056074766357 31.542056074766357
Option_3b F106 Zucker 49.29906542056075 49.29906542056075
Option_4a F106 Zucker 31.542056074766357 31.542056074766357
Option_4b F106 Zucker 49.29906542056075 49.29906542056075
Option_5a F106 Zucker 0.0 0.0
Option_5b F106 Zucker 0.0 0.0
Option_6a F106 Zucker 0.0 0.0
Option_6b F106 Zucker 0.0 0.0
Option_7a F106 Zucker 32.71028037383177 32.71028037383177
Option_7b F106 Zucker 61.6822429906542 61.6822429906542
Option_8a F106 Zucker 59.929906542056074 59.929906542056074
Option_8b F106 Zucker 85.39719626168224 85.39719626168224
Option_1a F129 Zucker 61.56542056074766 61.56542056074766
Option_1b F129 Zucker 85.39719626168224 85.39719626168224
Option_2a F129 Zucker 75.35046728971963 75.35046728971963
Option_2b F129 Zucker 85.39719626168224 85.39719626168224
Option_3a F129 Zucker 51.86915887850467 51.86915887850467
Option_3b F129 Zucker 85.51401869158879 85.51401869158879
Option_4a F129 Zucker 79.08878504672897 79.08878504672897
Option_4b F129 Zucker 85.51401869158879 85.51401869158879
Option_5a F129 Zucker 64.25233644859813 64.25233644859813
Option_5b F129 Zucker 85.39719626168224 85.39719626168224
Option_6a F129 Zucker 85.63084112149532 85.63084112149532
Option_6b F129 Zucker 85.39719626168224 85.39719626168224
Option_7a F129 Zucker 32.71028037383177 32.71028037383177
Option_7b F129 Zucker 61.6822429906542 61.6822429906542
Option_8a F129 Zucker 59.929906542056074 59.929906542056074
Option_8b F129 Zucker 85.39719626168224 85.39719626168224
Option_1a F158 Zucker 41.23831775700935 41.23831775700935
Option_1b F158 Zucker 61.56542056074766 61.56542056074766
Option_2a F158 Zucker 41.23831775700935 41.23831775700935
Option_2b F158 Zucker 61.56542056074766 61.56542056074766
Option_3a F158 Zucker 31.542056074766357 31.542056074766357
Option_3b F158 Zucker 49.29906542056075 49.29906542056075
Option_4a F158 Zucker 31.542056074766357 31.542056074766357
Option_4b F158 Zucker 49.29906542056075 49.29906542056075
Option_5a F158 Zucker 64.25233644859813 64.25233644859813
Option_5b F158 Zucker 85.39719626168224 85.39719626168224
Option_6a F158 Zucker 85.63084112149532 85.63084112149532
Option_6b F158 Zucker 85.39719626168224 85.39719626168224
Option_7a F158 Zucker 32.71028037383177 32.71028037383177
Option_7b F158 Zucker 61.6822429906542 61.6822429906542
Option_8a F158 Zucker 59.929906542056074 59.929906542056074
Option_8b F158 Zucker 85.39719626168224 85.39719626168224
Option_1a F213 Zucker 61.56542056074766 61.56542056074766
Option_1b F213 Zucker 85.39719626168224 85.39719626168224
Option_2a F213 Zucker 75.35046728971963 75.35046728971963
Option_2b F213 Zucker 85.39719626168224 85.39719626168224
Option_3a F213 Zucker 51.86915887850467 51.86915887850467
Option_3b F213 Zucker 85.51401869158879 85.51401869158879
Option_4a F213 Zucker 79.08878504672897 79.08878504672897
Option_4b F213 Zucker 85.51401869158879 85.51401869158879
Option_5a F213 Zucker 64.25233644859813 64.25233644859813
Option_5b F213 Zucker 85.39719626168224 85.39719626168224
Option_6a F213 Zucker 85.63084112149532 85.63084112149532
Option_6b F213 Zucker 85.39719626168224 85.39719626168224
Option_7a F213 Zucker 32.71028037383177 32.71028037383177
Option_7b F213 Zucker 61.6822429906542 61.6822429906542
Option_8a F213 Zucker 59.929906542056074 59.929906542056074
Option_8b F213 Zucker 85.39719626168224 85.39719626168224
Option_1a F129 De_Furio2 54.263005780346816 54.65616045845272
Option_1b F129 De_Furio2 78.10693641618496 78.29512893982809
Option_2a F129 De_Furio2 59.104046242774565 59.45558739255014
Option_2b F129 De_Furio2 83.3092485549133 83.45272206303726
Option_3a F129 De_Furio2 48.26589595375722 48.71060171919771
Option_3b F129 De_Furio2 70.44797687861272 70.70200573065902
Option_4a F129 De_Furio2 61.41618497109826 61.74785100286533
Option_4b F129 De_Furio2 84.10404624277457 84.2406876790831
Option_5a F129 De_Furio2 55.92485549132948 56.30372492836676
Option_5b F129 De_Furio2 80.78034682080924 80.94555873925502
Option_6a F129 De_Furio2 69.50867052023122 69.77077363896849
Option_6b F129 De_Furio2 84.2485549132948 84.38395415472779
Option_7a F129 De_Furio2 36.41618497109826 36.96275071633238
Option_7b F129 De_Furio2 54.33526011560693 54.72779369627507
Option_8a F129 De_Furio2 49.566473988439306 50.0
Option_8b F129 De_Furio2 67.77456647398844 68.0515759312321
Option_1a F158 De_Furio2 41.690751445086704 42.191977077363894
Option_1b F158 De_Furio2 54.263005780346816 54.65616045845272
Option_2a F158 De_Furio2 38.00578034682081 38.53868194842407
Option_2b F158 De_Furio2 50.57803468208093 51.00286532951289
Option_3a F158 De_Furio2 35.69364161849711 36.24641833810888
Option_3b F158 De_Furio2 46.67630057803468 47.134670487106014
Option_4a F158 De_Furio2 32.00867052023121 32.59312320916906
Option_4b F158 De_Furio2 42.99132947976879 43.48137535816619
Option_5a F158 De_Furio2 55.92485549132948 56.30372492836676
Option_5b F158 De_Furio2 80.78034682080924 80.94555873925502
Option_6a F158 De_Furio2 69.50867052023122 69.77077363896849
Option_6b F158 De_Furio2 84.2485549132948 84.38395415472779
Option_7a F158 De_Furio2 36.41618497109826 36.96275071633238
Option_7b F158 De_Furio2 54.33526011560693 54.72779369627507
Option_8a F158 De_Furio2 49.566473988439306 50.0
Option_8b F158 De_Furio2 67.77456647398844 68.0515759312321
Option_1a F213 De_Furio2 54.263005780346816 54.65616045845272
Option_1b F213 De_Furio2 78.10693641618496 78.29512893982809
Option_2a F213 De_Furio2 59.104046242774565 59.45558739255014
Option_2b F213 De_Furio2 83.3092485549133 83.45272206303726
Option_3a F213 De_Furio2 48.26589595375722 48.71060171919771
Option_3b F213 De_Furio2 70.44797687861272 70.70200573065902
Option_4a F213 De_Furio2 61.41618497109826 61.74785100286533
Option_4b F213 De_Furio2 84.10404624277457 84.2406876790831
Option_5a F213 De_Furio2 55.92485549132948 56.30372492836676
Option_5b F213 De_Furio2 80.78034682080924 80.94555873925502
Option_6a F213 De_Furio2 69.50867052023122 69.77077363896849
Option_6b F213 De_Furio2 84.2485549132948 84.38395415472779
Option_7a F213 De_Furio2 36.41618497109826 36.96275071633238
Option_7b F213 De_Furio2 54.33526011560693 54.72779369627507
Option_8a F213 De_Furio2 49.566473988439306 50.0
Option_8b F213 De_Furio2 67.77456647398844 68.0515759312321
Option_1a F087 De 0.0 0.0
Option_1b F087 De 0.0 0.0
Option_2a F087 De 0.0 0.0
Option_2b F087 De 0.0 0.0
Option_3a F087 De 31.098430813124107 31.098430813124107
Option_3b F087 De 45.6490727532097 45.6490727532097
Option_4a F087 De 31.098430813124107 31.098430813124107
Option_4b F087 De 45.6490727532097 45.6490727532097
Option_5a F087 De 0.0 0.0
Option_5b F087 De 0.0 0.0
Option_6a F087 De 0.0 0.0
Option_6b F087 De 0.0 0.0
Option_7a F087 De 0.0 0.0
Option_7b F087 De 0.0 0.0
Option_8a F087 De 0.0 0.0
Option_8b F087 De 0.0 0.0
Option_1a F158 De 46.07703281027104 46.07703281027104
Option_1b F158 De 70.75606276747504 70.75606276747504
Option_2a F158 De 46.07703281027104 46.07703281027104
Option_2b F158 De 70.75606276747504 70.75606276747504
Option_3a F158 De 34.37945791726106 34.37945791726106
Option_3b F158 De 55.92011412268189 55.92011412268189
Option_4a F158 De 34.37945791726106 34.37945791726106
Option_4b F158 De 55.92011412268189 55.92011412268189
Option_5a F158 De 74.17974322396577 74.17974322396577
Option_5b F158 De 100.0 100.0
Option_6a F158 De 99.71469329529245 99.71469329529245
Option_6b F158 De 100.0 100.0
Option_7a F158 De 35.805991440798856 35.805991440798856
Option_7b F158 De 71.18402282453637 71.18402282453637
Option_8a F158 De 69.04422253922966 69.04422253922966
Option_8b F158 De 100.0 100.0
Option_1a F213 De 70.89871611982882 70.89871611982882
Option_1b F213 De 99.71469329529245 99.71469329529245
Option_2a F213 De 87.58915834522111 87.58915834522111
Option_2b F213 De 99.71469329529245 99.71469329529245
Option_3a F213 De 59.05848787446505 59.05848787446505
Option_3b F213 De 99.57203994293866 99.57203994293866
Option_4a F213 De 92.29671897289586 92.29671897289586
Option_4b F213 De 99.57203994293866 99.57203994293866
Option_5a F213 De 74.17974322396577 74.17974322396577
Option_5b F213 De 100.0 100.0
Option_6a F213 De 99.71469329529245 99.71469329529245
Option_6b F213 De 100.0 100.0
Option_7a F213 De 35.805991440798856 35.805991440798856
Option_7b F213 De 71.18402282453637 71.18402282453637
Option_8a F213 De 69.04422253922966 69.04422253922966
Option_8b F213 De 100.0 100.0
Option_1a F146 De 0.0 0.0
Option_1b F146 De 0.0 0.0
Option_2a F146 De 0.0 0.0
Option_2b F146 De 0.0 0.0
Option_3a F146 De 0.0 0.0
Option_3b F146 De 0.0 0.0
Option_4a F146 De 0.0 0.0
Option_4b F146 De 0.0 0.0
Option_5a F146 De 0.0 0.0
Option_5b F146 De 0.0 0.0
Option_6a F146 De 0.0 0.0
Option_6b F146 De 0.0 0.0
Option_7a F146 De 0.0 0.0
Option_7b F146 De 0.0 0.0
Option_8a F146 De 0.0 0.0
Option_8b F146 De 0.0 0.0
Option_1a F087 Carey 0.0 0.0
Option_1b F087 Carey 0.0 0.0
Option_2a F087 Carey 0.0 0.0
Option_2b F087 Carey 0.0 0.0
Option_3a F087 Carey 39.59044368600683 43.269230769230774
Option_3b F087 Carey 50.170648464163826 53.205128205128204
Option_4a F087 Carey 39.59044368600683 43.269230769230774
Option_4b F087 Carey 50.170648464163826 53.205128205128204
Option_5a F087 Carey 0.0 0.0
Option_5b F087 Carey 0.0 0.0
Option_6a F087 Carey 0.0 0.0
Option_6b F087 Carey 0.0 0.0
Option_7a F087 Carey 0.0 0.0
Option_7b F087 Carey 0.0 0.0
Option_8a F087 Carey 0.0 0.0
Option_8b F087 Carey 0.0 0.0
Option_1a F106 Carey 50.51194539249146 53.52564102564102
Option_1b F106 Carey 68.25938566552901 70.1923076923077
Option_2a F106 Carey 50.51194539249146 53.52564102564102
Option_2b F106 Carey 68.25938566552901 70.1923076923077
Option_3a F106 Carey 41.979522184300336 45.51282051282051
Option_3b F106 Carey 57.33788395904437 59.93589743589743
Option_4a F106 Carey 41.979522184300336 45.51282051282051
Option_4b F106 Carey 57.33788395904437 59.93589743589743
Option_5a F106 Carey 0.0 0.0
Option_5b F106 Carey 0.0 0.0
Option_6a F106 Carey 0.0 0.0
Option_6b F106 Carey 0.0 0.0
Option_7a F106 Carey 43.003412969283275 46.47435897435898
Option_7b F106 Carey 68.25938566552901 70.1923076923077
Option_8a F106 Carey 66.72354948805462 68.75
Option_8b F106 Carey 91.97952218430035 92.46794871794873
Option_1a F129 Carey 68.08873720136519 70.03205128205127
Option_1b F129 Carey 100.0 100.0
Option_2a F129 Carey 79.69283276450511 80.92948717948718
Option_2b F129 Carey 100.0 100.0
Option_3a F129 Carey 59.38566552901023 61.858974358974365
